ftdna	0.60606617
g2u21	1.37846911
u9il6	1.38387275
vo3mq	1.74685526
ee3zx	0.69248343
ee3zy	1.35064936
rjq4d	1.55417359
1rd28s	1.02430737
rjq4g	1.99007666
kwwnn	1.84974802
ftdne	0.80324107
1i5l96	3.22364211
ximce	0.50356072
1140ht	0.97028780
sujpu	0.80230904
sujpt	1.24958277
h390v	0.79636508
jnf0u	1.44566417
zvjzv	1.34788799
ggwah	0.30173370
143ywx	-0.19136035
1lviva	0.75528985
175ua8	-0.29807371
kn0vt	1.25013578
h70bn	0.34744462
h70bo	1.12778103
16qp8b	0.70689303
jnf0d	0.23487517
ueyn0	0.41729102
uo91g	0.85359281
1tnfbn	0.40848672
kn0vx	0.89725053
1fph7q	0.13717137
150oj7	0.44383323
kwwn2	0.11504006
130iqn	2.03477001
1n3kd9	0.69677764
hx5hj	0.60247320
hx5hk	0.20067938
mtsqe	-0.03720415
1ubwt4	0.56873471
g2u2a	1.10901189
kj5d5	0.00435738
kj5d4	0.99628329
u9ilm	0.84763658
urxgk	-0.11409622
1tnfb2	1.50503469
urxgi	0.11218727
1ncbqc	0.29502255
1hc2ad	0.47808003
1lexas	1.27517271
yal6w	1.21890676
1rgkpf	1.21426237
s9jr2	1.61184263
s9jr5	0.78511101
ippha	1.57789135
1a471x	0.44080901
ippho	0.46397254
vvynf	0.65498465
168e2v	0.81995618
xo39m	2.02108884
xo39u	0.11390514
xh3sm	1.60481942
1fdz1a	2.42448401
1tc8ml	1.49539518
k83fn	0.50277758
1rba7i	0.34932688
1iccca	0.82020104
1q96cg	0.29074305
i855j	0.93477917
fv1v6	0.63485938
1dlsmg	1.00887489
l8vvc	1.60126340
1h7jjy	0.63493419
12hp5j	1.63872385
1h2ego	-0.25982609
jmymb	1.11179841
1h2egk	0.56442761
12fash	1.91447842
12fasg	1.28645563
12fasf	1.22855854
scq76	1.28498590
g39mb	0.42537552
1tx2yc	1.98341060
15b4h2	1.41788507
128qlx	1.24156582
q2udl	0.15789895
q2udi	1.31472588
1k5zw6	0.02702463
kyqy2	0.76102579
1k5zw5	1.35040796
1fhwtf	0.76524681
i39ae	0.88365114
1tftbn	0.37229776
1d5a95	0.90664381
i39ar	1.54906321
11uku5	1.49818289
197bmh	1.54273927
1gj4mv	0.77069628
11uku1	0.64594316
1gj4mt	0.93568957
1n9w3n	0.30554298
yh2zl	1.53805649
1fde64	1.71447539
yh2zo	0.68698293
1nchs3	0.60259050
1057vy	0.92656201
1kawig	1.05411875
18gyxg	0.98270088
1mrdvm	1.15745986
1mrdvq	0.46931797
14qlwq	0.57567096
i67f2	1.41921842
1hv1wa	1.38466203
hva79	0.43403566
oljzf	0.17732319
1u3ro3	1.18572378
oljze	0.66385287
1sfchs	0.39199594
1hgygr	0.14164947
1j91nq	2.20422435
15t2t0	0.87107694
19qwsz	1.47238195
128i5s	1.20703888
1j91nx	1.01864588
198xmn	0.17737609
sjqkh	0.19612086
u3t2u	0.63070625
1hc2a8	1.15161037
zuqse	1.40274179
u3t2y	1.20093811
1dollt	0.97994006
juvuu	0.42243704
gkxqd	0.04545051
16qb49	0.78653592
muc4h	-0.00628868
muc4j	-0.00512110
1rvplp	0.42205703
juvum	0.27540031
1ugpu3	0.47827312
1rvplz	0.52565676
f7a5x	0.98798788
1ipc91	0.55598390
1c18rf	1.08592796
1fjusm	1.33348167
f7a5v	0.43605459
1dg7yw	1.40856028
k5uhm	0.37756601
n5dpc	-0.28904235
1dg7yd	1.00514901
unv1v	0.76274693
gnoft	0.75158530
1i2bbm	1.78880525
192y89	2.19196701
y8bel	1.01200747
1msmzw	0.65878671
12z2li	0.02788346
twu23	-0.16471966
12z2ln	0.56969696
lv1c9	3.25636339
1k03mg	1.10471606
1ml0vd	0.68120033
ri76v	0.49911141
1bgl6x	0.72832745
1oq1f1	1.10699522
17hxj0	1.28066015
1cwwg2	0.96518743
1ipc9h	0.96621829
12epuc	1.02243817
